E-Type,KnockDownT,InputLog
0,38.68333,2,2,4,2,2,4,2,2,4,2,2,4
1,42.54802,3,3,4,2,2,4
0,59.6491,2,2,4,2,2,4,2,2,4,2,2,4
0,30.39903,2,2,4,2,2,4,2,2,4,3,3,4
